Country,Count
57966755c381591ade3ee51e,1
57966755c381591ade3ee520,1
57966756c381591ade3ee522,1
57966756c381591ade3ee524,1
57966756c381591ade3ee526,1
Life,1
imprisonment,1
story,1
turns,1
"lie""",1
57966756c381591ade3ee528,1
57966756c381591ade3ee52a,1
57966756c381591ade3ee52c,1
57966756c381591ade3ee52e,1
57966756c381591ade3ee530,1
57966757c381591ade3ee532,1
57966757c381591ade3ee534,1
57966757c381591ade3ee536,1
57966757c381591ade3ee538,1
57966757c381591ade3ee53a,1
57966757c381591ade3ee53c,1
57966757c381591ade3ee53e,1
57966757c381591ade3ee540,1
57966757c381591ade3ee542,1
57966758c381591ade3ee544,1
57966758c381591ade3ee546,1
57966758c381591ade3ee548,1
57966758c381591ade3ee54a,1
57966758c381591ade3ee54c,1
57966758c381591ade3ee54e,1
57966758c381591ade3ee550,1
"https://t.co/N9KGk0GQy8""",1
57966758c381591ade3ee552,1
57966758c381591ade3ee554,1
57966758c381591ade3ee556,1
57966758c381591ade3ee558,1
57966759c381591ade3ee55a,1
57966759c381591ade3ee55c,1
57966759c381591ade3ee55e,1
57966759c381591ade3ee560,1
5796675ac381591ade3ee562,1
Deveron,1
Youth,1
FC,1
starting,1
kids...,1
5796675ac381591ade3ee564,1
5796675ac381591ade3ee566,1
5796675ac381591ade3ee568,1
5796675bc381591ade3ee56a,1
5796675bc381591ade3ee56c,1
5796675bc381591ade3ee56e,1
5796675cc381591ade3ee570,1
5796675cc381591ade3ee572,1
5796675cc381591ade3ee574,1
5796675cc381591ade3ee576,1
5796675cc381591ade3ee578,1
5796675cc381591ade3ee57a,1
5796675cc381591ade3ee57c,1
5796675cc381591ade3ee57e,1
5796675cc381591ade3ee580,1
5796675cc381591ade3ee582,1
5796675cc381591ade3ee584,1
5796675cc381591ade3ee586,1
5796675cc381591ade3ee588,1
5796675cc381591ade3ee58a,1
"https://t.co/WUxwMBZ5pV""",1
5796675dc381591ade3ee58c,1
5796675dc381591ade3ee58e,1
5796675dc381591ade3ee590,1
5796675dc381591ade3ee592,1
5796675dc381591ade3ee594,1
5796675dc381591ade3ee596,1
5796675ec381591ade3ee598,1
5796675ec381591ade3ee59a,1
5796675fc381591ade3ee59c,1
5796675fc381591ade3ee59e,1
5796675fc381591ade3ee5a0,1
Remember,1
answer,1
form,1
question.,1
BUZZ.....WHAT,1
IS,1
_,5
_?,1
5796675fc381591ade3ee5a2,1
1),1
re-defined,1
filmmaking,1
90s,1
2),1
launched,1
several,1
careers,1
3),1
showed,1
Scottish,1
cinema,1
global,1
"audience""",1
5796675fc381591ade3ee5a4,1
5796675fc381591ade3ee5a6,1
5796675fc381591ade3ee5a8,1
57966760c381591ade3ee5aa,1
57966760c381591ade3ee5ac,1
57966761c381591ade3ee5ae,1
57966761c381591ade3ee5b0,1
57966761c381591ade3ee5b2,1
57966761c381591ade3ee5b4,1
57966761c381591ade3ee5b6,1
57966761c381591ade3ee5b8,1
57966762c381591ade3ee5ba,1
57966762c381591ade3ee5bc,1
57966762c381591ade3ee5be,1
57966762c381591ade3ee5c0,1
57966762c381591ade3ee5c2,1
57966762c381591ade3ee5c4,1
57966762c381591ade3ee5c6,1
57966763c381591ade3ee5c8,1
57966763c381591ade3ee5ca,1
57966764c381591ade3ee5cc,1
57966764c381591ade3ee5ce,1
Article,1
Timmy,1
T,1
Mulovhedzi,1
Mpumalanga,1
Black,1
Aces,1
Club...,1
57966764c381591ade3ee5d0,1
57966764c381591ade3ee5d2,1
https://t.co/Z1H6lFFiZa,2
"https://t.co/dnYpyLo9gm""",2
57966765c381591ade3ee5d4,1
57966765c381591ade3ee5d6,1
57966765c381591ade3ee5d8,1
57966765c381591ade3ee5da,1
57966765c381591ade3ee5dc,1
57966766c381591ade3ee5de,1
57966766c381591ade3ee5e0,1
57966766c381591ade3ee5e2,1
57966766c381591ade3ee5e4,1
57966766c381591ade3ee5e6,1
57966767c381591ade3ee5e8,1
57966767c381591ade3ee5ea,1
57966767c381591ade3ee5ec,1
57966767c381591ade3ee5ee,1
57966767c381591ade3ee5f0,1
57966768c381591ade3ee5f2,1
57966768c381591ade3ee5f4,1
57966768c381591ade3ee5f6,1
57966768c381591ade3ee5f8,1
57966768c381591ade3ee5fa,1
57966768c381591ade3ee5fc,1
57966769c381591ade3ee5fe,1
57966769c381591ade3ee600,1
57966769c381591ade3ee602,1
57966769c381591ade3ee604,1
57966769c381591ade3ee606,1
57966769c381591ade3ee608,1
57966769c381591ade3ee60a,1
57966769c381591ade3ee60c,1
5796676ac381591ade3ee60e,1
5796676ac381591ade3ee610,1
5796676ac381591ade3ee612,1
5796676ac381591ade3ee614,1
5796676ac381591ade3ee616,1
Take,4
"b…""",4
5796676ac381591ade3ee618,1
Its,1
two,2
important,1
bits,1
"https://t.co/d8SmCrH815""",1
5796676bc381591ade3ee61a,1
5796676cc381591ade3ee61c,1
5796676cc381591ade3ee61e,1
5796676cc381591ade3ee620,1
5796676cc381591ade3ee622,1
5796676cc381591ade3ee624,1
5796676cc381591ade3ee626,1
"https://t.co/yTRTlXSWPI""",1
5796676dc381591ade3ee628,1
5796676dc381591ade3ee62a,1
5796676dc381591ade3ee62c,1
5796676dc381591ade3ee62e,1
5796676ec381591ade3ee630,1
released:,3
1991,2
country:,3
uk,3
genre:,3
house,3
https://t.co/ndZPiw7wO0,1
nr.:,3
"200935""",1
5796676ec381591ade3ee632,1
"https://t.co/mydaxz2aeZ""",1
5796676ec381591ade3ee634,1
5796676fc381591ade3ee636,1
After,1
first,2
Gym,1
August,1
19,1
10pm-12am,1
Hawaiian,1
themed,1
(football,1
too),1
hype,1
"&…""",1
5796676fc381591ade3ee638,1
57966770c381591ade3ee63a,1
57966771c381591ade3ee63c,1
57966771c381591ade3ee63e,1
57966771c381591ade3ee640,1
57966771c381591ade3ee642,1
57966771c381591ade3ee644,1
https://t.co/7B7F8aANXo,1
@dhan561,1
"@Louis2…""",1
57966771c381591ade3ee646,1
57966772c381591ade3ee648,1
57966772c381591ade3ee64a,1
57966772c381591ade3ee64c,1
57966773c381591ade3ee64e,1
57966773c381591ade3ee650,1
https://t.co/1BTH1BOem2,1
"https://t.co/dHbeaZ12hZ""",1
57966773c381591ade3ee652,1
57966773c381591ade3ee654,1
57966773c381591ade3ee656,1
57966774c381591ade3ee658,1
57966774c381591ade3ee65a,1
57966775c381591ade3ee65c,1
57966775c381591ade3ee65e,1
57966775c381591ade3ee660,1
57966775c381591ade3ee662,1
57966775c381591ade3ee664,1
57966775c381591ade3ee666,1
57966776c381591ade3ee668,1
57966776c381591ade3ee66a,1
57966776c381591ade3ee66c,1
57966776c381591ade3ee66e,1
57966776c381591ade3ee670,1
57966777c381591ade3ee672,1
57966777c381591ade3ee674,1
57966778c381591ade3ee676,1
57966778c381591ade3ee678,1
In,3
fact,1
number,1
things,1
invented,1
"men.""",1
57966778c381591ade3ee67a,1
57966779c381591ade3ee67c,1
57966779c381591ade3ee67e,1
tournament,3
manufacture,2
their,6
own,2
57966779c381591ade3ee680,1
57966779c381591ade3ee682,1
🏈,5
#FunBelt,3
"https://t.co/ga10qgkXBQ""",3
5796677ac381591ade3ee684,1
5796677ac381591ade3ee686,1
5796677ac381591ade3ee688,1
5796677ac381591ade3ee68a,1
5796677ac381591ade3ee68c,1
5796677ac381591ade3ee68e,1
5796677ac381591ade3ee690,1
5796677ac381591ade3ee692,1
5796677ac381591ade3ee694,1
5796677bc381591ade3ee696,1
5796677bc381591ade3ee698,1
5796677bc381591ade3ee69a,1
5796677cc381591ade3ee69c,1
"https://t.co/U7NCAiVYyB""",5
5796677cc381591ade3ee69e,1
5796677cc381591ade3ee6a0,1
5796677dc381591ade3ee6a2,1
5796677dc381591ade3ee6a4,1
5796677dc381591ade3ee6a6,1
5796677dc381591ade3ee6a8,1
5796677dc381591ade3ee6aa,1
5796677ec381591ade3ee6ac,1
5796677ec381591ade3ee6ae,1
5796677ec381591ade3ee6b0,1
https://t.co/AcsetiuW5L,1
"https://t.co/FNIxaPwZtr""",1
5796677fc381591ade3ee6b2,1
5796677fc381591ade3ee6b4,1
5796677fc381591ade3ee6b6,1
57966780c381591ade3ee6b8,1
57966780c381591ade3ee6ba,1
57966781c381591ade3ee6bc,1
57966781c381591ade3ee6be,1
57966782c381591ade3ee6c0,1
57966782c381591ade3ee6c2,1
57966782c381591ade3ee6c4,1
57966783c381591ade3ee6c6,1
57966783c381591ade3ee6c8,1
57966783c381591ade3ee6ca,1
57966784c381591ade3ee6cc,1
57966784c381591ade3ee6ce,1
57966784c381591ade3ee6d0,1
57966785c381591ade3ee6d2,1
57966785c381591ade3ee6d4,1
57966785c381591ade3ee6d6,1
https://t.co/lgCyT1qXD6,1
"https://t.co/kGvvhYGpFO""",1
57966785c381591ade3ee6d8,1
57966785c381591ade3ee6da,1
57966786c381591ade3ee6dc,1
57966786c381591ade3ee6de,1
57966786c381591ade3ee6e0,1
57966786c381591ade3ee6e2,1
57966786c381591ade3ee6e4,1
57966786c381591ade3ee6e6,1
https://t.co/OiA3oY8V2t,1
"https://t.co/y5uOSj94Vs""",1
57966786c381591ade3ee6e8,1
57966786c381591ade3ee6ea,1
https://t.co/qAed4Kq9Pz,1
"https://t.co/gpgUWYBURa""",1
57966787c381591ade3ee6ec,1
57966787c381591ade3ee6ee,1
57966787c381591ade3ee6f0,1
57966787c381591ade3ee6f2,1
57966787c381591ade3ee6f4,1
57966787c381591ade3ee6f6,1
57966787c381591ade3ee6f8,1
57966788c381591ade3ee6fa,1
57966788c381591ade3ee6fc,1
57966788c381591ade3ee6fe,1
57966788c381591ade3ee700,1
->,2
https://t.co/0Q5Tw44KSC,1
57966788c381591ade3ee702,1
57966789c381591ade3ee704,1
57966789c381591ade3ee706,1
57966789c381591ade3ee708,1
https://t.co/EdmJkirgIM,1
"https://t.co/y3zNpShwig""",1
57966789c381591ade3ee70a,1
57966789c381591ade3ee70c,1
5796678ac381591ade3ee70e,1
5796678ac381591ade3ee710,1
"https://t.co/DNaCmNULfF""",1
5796678ac381591ade3ee712,1
5796678ac381591ade3ee714,1
5796678ac381591ade3ee716,1
5796678ac381591ade3ee718,1
5796678ac381591ade3ee71a,1
5796678ac381591ade3ee71c,1
5796678bc381591ade3ee71e,1
5796678bc381591ade3ee720,1
5796678bc381591ade3ee722,1
stupid,1
understand,1
offside,1
rule,1
love,4
big,1
"cuddlin…""",1
5796678bc381591ade3ee724,1
5796678cc381591ade3ee726,1
5796678cc381591ade3ee728,1
5796678dc381591ade3ee72a,1
so,6
angry,2
ball,2
went,2
"home.""",2
5796678dc381591ade3ee72c,1
5796678ec381591ade3ee72e,1
5796678ec381591ade3ee730,1
5796678ec381591ade3ee732,1
5796678ec381591ade3ee734,1
https://t.co/JSlC4nUt4Q,1
WONT,1
LET,1
GO,1
#pussy,1
#funny,1
"https://t.co/aWOdZJbUSp""",1
5796678fc381591ade3ee736,1
5796678fc381591ade3ee738,1
5796678fc381591ade3ee73a,1
5796678fc381591ade3ee73c,1
5796678fc381591ade3ee73e,1
5796678fc381591ade3ee740,1
57966790c381591ade3ee742,1
57966790c381591ade3ee744,1
57966790c381591ade3ee746,1
57966790c381591ade3ee748,1
57966790c381591ade3ee74a,1
57966790c381591ade3ee74c,1
57966791c381591ade3ee74e,1
57966791c381591ade3ee750,1
57966791c381591ade3ee752,1
57966791c381591ade3ee754,1
57966791c381591ade3ee756,1
57966791c381591ade3ee758,1
57966791c381591ade3ee75a,1
57966791c381591ade3ee75c,1
57966792c381591ade3ee75e,1
57966792c381591ade3ee760,1
57966792c381591ade3ee762,1
57966792c381591ade3ee764,1
57966792c381591ade3ee766,1
57966792c381591ade3ee768,1
57966793c381591ade3ee76a,1
57966793c381591ade3ee76c,1
57966793c381591ade3ee76e,1
57966793c381591ade3ee770,1
57966794c381591ade3ee772,1
57966794c381591ade3ee774,1
57966794c381591ade3ee776,1
57966794c381591ade3ee778,1
57966795c381591ade3ee77a,1
57966795c381591ade3ee77c,1
57966795c381591ade3ee77e,1
57966795c381591ade3ee780,1
57966795c381591ade3ee782,1
57966795c381591ade3ee784,1
57966795c381591ade3ee786,1
57966795c381591ade3ee788,1
57966795c381591ade3ee78a,1
57966795c381591ade3ee78c,1
57966796c381591ade3ee78e,1
57966796c381591ade3ee790,1
57966796c381591ade3ee792,1
57966796c381591ade3ee794,1
57966796c381591ade3ee796,1
57966796c381591ade3ee798,1
57966796c381591ade3ee79a,1
57966796c381591ade3ee79c,1
57966796c381591ade3ee79e,1
57966797c381591ade3ee7a2,1
57966798c381591ade3ee7a4,1
57966798c381591ade3ee7a6,1
57966798c381591ade3ee7a8,1
57966798c381591ade3ee7aa,1
57966798c381591ade3ee7ac,1
57966799c381591ade3ee7ae,1
57966799c381591ade3ee7b0,1
57966799c381591ade3ee7b2,1
https://t.co/QSfVJcIeSk,1
"https://t.co/JGsJHbcERY""",1
57966799c381591ade3ee7b4,1
57966799c381591ade3ee7b6,1
57966799c381591ade3ee7b8,1
57966799c381591ade3ee7ba,1
57966799c381591ade3ee7bc,1
5796679ac381591ade3ee7be,1
5796679bc381591ade3ee7c0,1
5796679bc381591ade3ee7c2,1
5796679bc381591ade3ee7c4,1
5796679bc381591ade3ee7c6,1
5796679bc381591ade3ee7c8,1
"https://t.co/2RGUf8jCQd""",1
5796679bc381591ade3ee7ca,1
5796679bc381591ade3ee7cc,1
5796679bc381591ade3ee7ce,1
year,3
"https://t.co/aILOn3qg9n""",1
5796679bc381591ade3ee7d0,1
5796679cc381591ade3ee7d2,1
Monday,3
Cross,1
Country,1
5796679cc381591ade3ee7d4,1
5796679cc381591ade3ee7d6,1
5796679dc381591ade3ee7d8,1
5796679dc381591ade3ee7da,1
5796679dc381591ade3ee7dc,1
5796679dc381591ade3ee7de,1
5796679dc381591ade3ee7e0,1
https://t.co/mVVveyIaBc,1
5796679ec381591ade3ee7e2,1
5796679ec381591ade3ee7e4,1
5796679ec381591ade3ee7e6,1
5796679ec381591ade3ee7e8,1
5796679ec381591ade3ee7ea,1
5796679fc381591ade3ee7ec,1
5796679fc381591ade3ee7ee,1
5796679fc381591ade3ee7f0,1
#soccermom,1
#small-tits,1
💞,1
sucks,12
so-so,1
#sex,4
https://t.co/1U6ALHasTj,1
"https://t.co/XywikuVeh2""",1
579667a0c381591ade3ee7f2,1
579667a0c381591ade3ee7f4,1
579667a0c381591ade3ee7f6,1
579667a0c381591ade3ee7f8,1
579667a0c381591ade3ee7fa,1
579667a0c381591ade3ee7fc,1
08:🇦🇷,1
12:🇲🇽,1
last,1
winners,1
men’s,1
come,1
Americas,1
579667a0c381591ade3ee7fe,1
579667a1c381591ade3ee800,1
579667a1c381591ade3ee802,1
579667a1c381591ade3ee804,1
579667a1c381591ade3ee806,1
care,2
"scores.""",2
579667a2c381591ade3ee808,1
579667a2c381591ade3ee80a,1
579667a2c381591ade3ee80c,1
579667a2c381591ade3ee80e,1
579667a3c381591ade3ee810,1
579667a3c381591ade3ee812,1
579667a3c381591ade3ee814,1
579667a3c381591ade3ee816,1
579667a3c381591ade3ee818,1
579667a3c381591ade3ee81a,1
579667a4c381591ade3ee81c,1
579667a4c381591ade3ee81e,1
579667a4c381591ade3ee820,1
579667a5c381591ade3ee822,1
579667a5c381591ade3ee824,1
579667a5c381591ade3ee826,1
It's,2
more,2
than,2
Appreciate,2
every,2
moment.,2
#RIP27,3
#RIPMikeSadler,3
579667a5c381591ade3ee828,1
579667a5c381591ade3ee82a,1
579667a5c381591ade3ee82c,1
579667a5c381591ade3ee82e,1
579667a6c381591ade3ee830,1
579667a7c381591ade3ee832,1
579667a7c381591ade3ee834,1
579667a7c381591ade3ee836,1
579667a7c381591ade3ee838,1
Phoebus,1
7,4
Gretna,1
Salem,1
4,1
Westfield,1
L.C.,1
Bird,1
Riverheads,1
Briar,1
"W…""",1
579667a7c381591ade3ee83a,1
579667a7c381591ade3ee83c,1
579667a7c381591ade3ee83e,1
579667a8c381591ade3ee840,1
shy,1
579667a8c381591ade3ee842,1
579667a8c381591ade3ee844,1
579667a8c381591ade3ee846,1
579667a9c381591ade3ee848,1
579667aac381591ade3ee84a,1
579667aac381591ade3ee84c,1
579667aac381591ade3ee84e,1
579667aac381591ade3ee850,1
579667c3c381591baabef1b9,1
579667c3c381591baabef1bb,1
579667c3c381591baabef1bd,1
579667c3c381591baabef1bf,1
none,1
"""""qualifying",1
rounds,1
"football""""",1
OR,1
"""""it's",1
turn,1
"pay""""""",1
579667c3c381591baabef1c1,1
579667c3c381591baabef1c3,1
579667c4c381591baabef1c5,1
579667c5c381591baabef1c7,1
579667c5c381591baabef1c9,1
579667c5c381591baabef1cb,1
579667c5c381591baabef1cd,1
579667c5c381591baabef1cf,1
579667c5c381591baabef1d1,1
579667c5c381591baabef1d3,1
579667c6c381591baabef1d5,1
579667c6c381591baabef1d7,1
579667c6c381591baabef1d9,1
579667c7c381591baabef1db,1
579667c7c381591baabef1dd,1
579667c7c381591baabef1df,1
579667c7c381591baabef1e1,1
Women's,1
pre-season,1
Tuesday,2
579667c7c381591baabef1e3,1
579667c7c381591baabef1e5,1
579667c7c381591baabef1e7,1
579667c8c381591baabef1e9,1
579667c8c381591baabef1eb,1
579667c8c381591baabef1ed,1
579667c8c381591baabef1ef,1
579667c9c381591baabef1f1,1
579667cac381591baabef1f3,1
579667cac381591baabef1f5,1
579667cac381591baabef1f7,1
579667cac381591baabef1f9,1
579667cbc381591baabef1fb,1
579667cbc381591baabef1fd,1
579667cbc381591baabef1ff,1
579667cbc381591baabef201,1
579667cbc381591baabef203,1
579667cbc381591baabef205,1
579667ccc381591baabef207,1
579667ccc381591baabef209,1
579667ccc381591baabef20b,1
579667ccc381591baabef20d,1
579667cdc381591baabef20f,1
579667cec381591baabef211,1
579667cec381591baabef213,1
579667cfc381591baabef215,1
579667cfc381591baabef217,1
579667cfc381591baabef219,1
579667cfc381591baabef21b,1
579667d0c381591baabef21d,1
579667d0c381591baabef21f,1
579667d0c381591baabef221,1
579667d1c381591baabef223,1
579667d1c381591baabef225,1
579667d2c381591baabef227,1
579667d2c381591baabef229,1
579667d2c381591baabef22b,1
579667d2c381591baabef22d,1
579667d2c381591baabef22f,1
579667d2c381591baabef231,1
579667d2c381591baabef233,1
579667d2c381591baabef235,1
579667d2c381591baabef237,1
579667d2c381591baabef239,1
579667d2c381591baabef23b,1
579667d2c381591baabef23d,1
https://t.co/bPT3NbcpCo,1
"200936""",1
579667d3c381591baabef23f,1
579667d3c381591baabef241,1
579667d3c381591baabef243,1
579667d3c381591baabef245,1
579667d3c381591baabef247,1
579667d4c381591baabef249,1
579667d4c381591baabef24b,1
579667d4c381591baabef24d,1
579667d4c381591baabef24f,1
579667d4c381591baabef251,1
579667d4c381591baabef253,1
579667d4c381591baabef255,1
579667d4c381591baabef257,1
579667d4c381591baabef259,1
579667d5c381591baabef25b,1
579667d5c381591baabef25d,1
579667d5c381591baabef25f,1
579667d5c381591baabef261,1
579667d5c381591baabef263,1
579667d5c381591baabef265,1
579667d6c381591baabef267,1
579667d6c381591baabef269,1
579667d6c381591baabef26b,1
https://t.co/m5ip0cI42Q,1
"https://t.co/05czVwMjMC""",1
579667d6c381591baabef26d,1
579667d6c381591baabef26f,1
579667d6c381591baabef271,1
579667d6c381591baabef273,1
579667d6c381591baabef275,1
579667d6c381591baabef277,1
579667d6c381591baabef279,1
579667d6c381591baabef27b,1
579667d6c381591baabef27d,1
579667d7c381591baabef27f,1
579667d7c381591baabef281,1
579667d7c381591baabef283,1
579667d7c381591baabef285,1
579667d7c381591baabef287,1
579667d7c381591baabef289,1
ends,16
argument,3
oxide,3
"rule.""",3
579667d7c381591baabef28b,1
579667d7c381591baabef28d,1
579667d7c381591baabef28f,1
579667d8c381591baabef291,1
579667d8c381591baabef293,1
579667d8c381591baabef295,1
579667d8c381591baabef297,1
Grey's,1
Anatomy,1
soonish.,1
So,2
Patriots,1
"football.""",1
579667d8c381591baabef299,1
579667d8c381591baabef29b,1
579667d8c381591baabef29d,1
579667d8c381591baabef29f,1
579667d8c381591baabef2a1,1
579667d8c381591baabef2a3,1
579667dac381591baabef2a5,1
Cheryltown,1
579667dac381591baabef2a7,1
579667dac381591baabef2a9,1
579667dac381591baabef2ab,1
579667dbc381591baabef2ad,1
579667dbc381591baabef2af,1
579667dbc381591baabef2b1,1
579667dcc381591baabef2b3,1
579667dcc381591baabef2b5,1
579667dcc381591baabef2b7,1
579667ddc381591baabef2b9,1
"https://t.co/H1ZAAP76Uv""",2
579667ddc381591baabef2bb,1
Princeton,1
Senior,1
needs,1
Varsity,1
assistant,1
coach.,1
interested,1
please,1
contact,1
me.,1
Closing,1
579667dec381591baabef2bd,1
579667dec381591baabef2bf,1
579667dec381591baabef2c1,1
579667dec381591baabef2c3,1
579667dec381591baabef2c5,1
579667dfc381591baabef2c7,1
579667dfc381591baabef2c9,1
579667dfc381591baabef2cb,1
Their,2
making,2
Europe,2
dead,2
"water""",2
579667e0c381591baabef2cd,1
579667e0c381591baabef2cf,1
579667e0c381591baabef2d1,1
579667e0c381591baabef2d3,1
579667e0c381591baabef2d5,1
579667e0c381591baabef2d7,1
579667e1c381591baabef2d9,1
579667e1c381591baabef2db,1
579667e2c381591baabef2dd,1
579667e2c381591baabef2df,1
Multiply,1
million,3
Pokeman,1
"Go.""",1
579667e2c381591baabef2e1,1
579667e2c381591baabef2e3,1
579667e3c381591baabef2e5,1
579667e3c381591baabef2e7,1
579667e3c381591baabef2e9,1
579667e3c381591baabef2eb,1
579667e3c381591baabef2ed,1
579667e4c381591baabef2ef,1
579667e4c381591baabef2f1,1
579667e4c381591baabef2f3,1
579667e4c381591baabef2f5,1
Wants,1
it.,2
Won't,1
admit,1
"https://t.co/cZyDQoSEij""",1
579667e4c381591baabef2f7,1
579667e5c381591baabef2f9,1
579667e5c381591baabef2fb,1
579667e6c381591baabef2fd,1
579667e6c381591baabef2ff,1
579667e6c381591baabef301,1
579667e6c381591baabef303,1
579667e6c381591baabef305,1
579667e7c381591baabef307,1
https://t.co/O6SbTXiFq4,2
Vintage,2
Shirts,2
"https://t.co/PvRYYmBSSr""",1
579667e7c381591baabef309,1
579667e7c381591baabef30b,1
579667e7c381591baabef30d,1
579667e8c381591baabef30f,1
579667e8c381591baabef311,1
579667e8c381591baabef313,1
579667e8c381591baabef315,1
579667e8c381591baabef317,1
579667e8c381591baabef319,1
579667e8c381591baabef31b,1
579667e8c381591baabef31d,1
579667e9c381591baabef31f,1
579667e9c381591baabef321,1
579667e9c381591baabef323,1
579667eac381591baabef325,1
579667eac381591baabef327,1
579667eac381591baabef329,1
579667eac381591baabef32b,1
579667ebc381591baabef32d,1
579667ebc381591baabef32f,1
579667ebc381591baabef331,1
579667ebc381591baabef333,1
579667ecc381591baabef335,1
579667ecc381591baabef337,1
579667ecc381591baabef339,1
579667ecc381591baabef33b,1
579667edc381591baabef33d,1
579667edc381591baabef33f,1
579667edc381591baabef341,1
579667eec381591baabef343,1
579667eec381591baabef345,1
579667eec381591baabef347,1
579667efc381591baabef349,1
579667efc381591baabef34b,1
579667efc381591baabef34d,1
579667f0c381591baabef34f,1
579667f0c381591baabef351,1
579667f0c381591baabef353,1
579667f1c381591baabef355,1
579667f1c381591baabef357,1
579667f2c381591baabef359,1
579667f2c381591baabef35b,1
579667f2c381591baabef35d,1
"https://t.co/xHZ86PKrp2""",1
579667f3c381591baabef35f,1
579667f3c381591baabef361,1
579667f3c381591baabef363,1
#RIPSIR,1
#RIPGracias,1
#GoalBold,1
"https://t.co/9lvguULOF1""",1
579667f3c381591baabef365,1
579667f3c381591baabef367,1
579667f3c381591baabef369,1
579667f4c381591baabef36b,1
579667f4c381591baabef36d,1
579667f4c381591baabef36f,1
579667f4c381591baabef371,1
“2016,1
ECU,1
Summer,1
Pump,1
Up,1
“Rise””,1
@Vimeo,1
"https://t.co/jMPa4bcqN7""",1
579667f4c381591baabef373,1
579667f4c381591baabef375,1
let's,2
try,3
We'd,2
watch,4
Sincerely,2
Every,3
"Browns…""",2
579667f4c381591baabef377,1
579667f4c381591baabef379,1
579667f4c381591baabef37b,1
579667f4c381591baabef37d,1
579667f5c381591baabef37f,1
https://t.co/rdLz7QEfZz,1
"https://t.co/b5gGpkBFhE""",1
579667f5c381591baabef381,1
579667f5c381591baabef383,1
don't,2
feel,2
urge,1
kick,1
footballs,1
"Tesco.""",1
579667f5c381591baabef385,1
579667f5c381591baabef387,1
579667f5c381591baabef389,1
579667f5c381591baabef38b,1
579667f5c381591baabef38d,1
579667f6c381591baabef38f,1
579667f6c381591baabef391,1
579667f6c381591baabef393,1
579667f6c381591baabef395,1
579667f6c381591baabef397,1
579667f7c381591baabef399,1
579667f7c381591baabef39b,1
579667f7c381591baabef39d,1
579667f7c381591baabef39f,1
579667f8c381591baabef3a1,1
579667f8c381591baabef3a3,1
579667f9c381591baabef3a5,1
579667f9c381591baabef3a7,1
579667f9c381591baabef3a9,1
579667f9c381591baabef3ab,1
579667f9c381591baabef3ad,1
"taking?""",1
579667f9c381591baabef3af,1
579667f9c381591baabef3b1,1
579667f9c381591baabef3b3,1
579667fac381591baabef3b5,1
"https://t.co/SDFMb…""",2
579667fac381591baabef3b7,1
579667fac381591baabef3b9,1
579667fac381591baabef3bb,1
579667fbc381591baabef3bd,1
"https://t.co/wXKUBRSnpn""",1
579667fcc381591baabef3bf,1
579667fcc381591baabef3c1,1
579667fdc381591baabef3c3,1
579667fdc381591baabef3c5,1
579667fdc381591baabef3c7,1
579667fdc381591baabef3c9,1
579667fdc381591baabef3cd,1
579667fdc381591baabef3cf,1
579667fdc381591baabef3d1,1
579667fdc381591baabef3d3,1
579667fec381591baabef3d5,1
-Spanish,1
class,1
-rjh,1
Bff,1
-cheer,1
-football,1
games,4
"-hilarious""",1
579667fec381591baabef3d7,1
579667fec381591baabef3d9,1
579667ffc381591baabef3db,1
579667ffc381591baabef3dd,1
579667ffc381591baabef3df,1
Check,4
https://t.co/ewOyPvAtpY,1
#SOSRecre,1
579667ffc381591baabef3e1,1
579667ffc381591baabef3e3,1
57966800c381591baabef3e5,1
57966800c381591baabef3e7,1
57966800c381591baabef3e9,1
57966800c381591baabef3eb,1
57966800c381591baabef3ed,1
57966801c381591baabef3ef,1
57966801c381591baabef3f1,1
57966802c381591baabef3f3,1
57966802c381591baabef3f5,1
57966802c381591baabef3f7,1
57966802c381591baabef3f9,1
fear.,1
#VonMiller,1
Here.,1
#FOOTBALLisCOMING,1
@Millerlite40,1
@Broncos,1
@ESPYS,1
"https://t.co/yIYkixLKcA""",1
57966803c381591baabef3fb,1
57966804c381591baabef3fd,1
57966804c381591baabef3ff,1
57966804c381591baabef401,1
57966804c381591baabef403,1
57966804c381591baabef405,1
57966804c381591baabef407,1
57966804c381591baabef409,1
57966805c381591baabef40b,1
57966805c381591baabef40d,1
57966806c381591baabef40f,1
57966806c381591baabef411,1
57966806c381591baabef413,1
57966806c381591baabef415,1
57966806c381591baabef417,1
57966807c381591baabef419,1
57966807c381591baabef41b,1
57966807c381591baabef41d,1
57966807c381591baabef41f,1
57966807c381591baabef421,1
57966807c381591baabef423,1
57966808c381591baabef425,1
57966808c381591baabef427,1
57966808c381591baabef429,1
@Beantown_OS,1
@Tark31,1
@JCCarson81,1
"@bleacherbum099""",1
57966809c381591baabef42b,1
57966809c381591baabef42d,1
57966809c381591baabef42f,1
57966809c381591baabef431,1
57966809c381591baabef433,1
57966809c381591baabef435,1
57966809c381591baabef437,1
57966809c381591baabef439,1
57966809c381591baabef43b,1
5796680ac381591baabef43d,1
5796680ac381591baabef43f,1
5796680ac381591baabef441,1
5796680ac381591baabef443,1
5796680ac381591baabef445,1
5796680ac381591baabef447,1
5796680ac381591baabef449,1
"https://t.co/AJJ1OzRyYj""",4
